term,subject,course_name,course_number,crn,section,frequency,time,days,location,date_range,schedule_type,instructor,instructional_method,units,additional_information
202501,MUS,Jazz and Creative Music Ensemble,280D,22193,MUS 280D,Every Week,4:30 pm - 6:20 pm,W,MacLaurin Building B037,"Jan 06, 2025 - Apr 04, 2025",Lecture Topic,Scott   MacInnes (P),Face-to-face,1.000,Placement audition required.
202409,LING,The Evolution of Language,270,11990,LING 270,Every Week,10:00 am - 11:20 am,MR,David Strong Building C108,"Sep 04, 2024 - Dec 04, 2024",Lecture,John Alexander  Archibald (P),Face-to-face,1.500,
202409,BCMB,Applied Research Laboratory Techniques I,406A,10253,BCMB 406A,Every Week,1:00 pm - 5:50 pm,M,Petch Building 159,"Sep 04, 2024 - Dec 04, 2024",Gradable Lab,"Valerie Jean  Kerr (P), Krystyn Irena  Dubicki, Erika Michelle  Wall",Face-to-face,1.500,
202409,BCMB,Applied Research Laboratory Techniques I,406A,10254,BCMB 406A,Every Week,1:30 pm - 6:20 pm,T,Petch Building 159,"Sep 04, 2024 - Dec 04, 2024",Gradable Lab,"Valerie Jean  Kerr (P), Krystyn Irena  Dubicki, Erika Michelle  Wall",Face-to-face,1.500,
202409,BCMB,Applied Research Laboratory Techniques I,406A,10255,BCMB 406A,Every Week,1:00 pm - 5:50 pm,W,Petch Building 159,"Sep 04, 2024 - Dec 04, 2024",Gradable Lab,"Valerie Jean  Kerr (P), Krystyn Irena  Dubicki, Erika Michelle  Wall",Face-to-face,1.500,
202409,BCMB,Applied Research Laboratory Techniques I,406A,10256,BCMB 406A,Every Week,1:00 pm - 5:50 pm,R,Petch Building 159,"Sep 04, 2024 - Dec 04, 2024",Gradable Lab,"Valerie Jean  Kerr (P), Krystyn Irena  Dubicki, Erika Michelle  Wall",Face-to-face,1.500,
202501,MUS,University Chorus,280E,22194,MUS 280E,Every Week,7:00 pm - 8:50 pm,T,MacLaurin Building A144,"Jan 06, 2025 - Apr 04, 2025",Lecture Topic,Kinza Lyn  Tyrrell Schmidt-Paborn (P),Face-to-face,1.000,A01 section restricted to BMus students. Non-music students should register in the A02 section
202501,MUS,University Chorus,280E,22195,MUS 280E,Every Week,7:00 pm - 8:50 pm,T,MacLaurin Building A144,"Jan 06, 2025 - Apr 04, 2025",Lecture Topic,Kinza Lyn  Tyrrell Schmidt-Paborn (P),Face-to-face,1.000,Open to all non-music majors. Music students should register in the A01 section
202409,LING,How to Learn a Language,274,11991,LING 274,Every Week,1:30 pm - 2:20 pm,TWF,Elliott Building 162,"Sep 04, 2024 - Dec 04, 2024",Lecture,Hossein   Nassaji (P),Face-to-face,1.500,
202501,MUS,Chamber Singers,280F,22196,MUS 280F,Every Week,10:00 am - 11:50 am,MR,MacLaurin Building B037,"Jan 06, 2025 - Apr 04, 2025",Lecture Topic,Adam J  Con (P),Face-to-face,1.000,Placement audition required. Non-Music students may contact the School of Music to request and audition and permission to register on a space available basis: musicadmin@uvic.ca.
202409,BCMB,Research Experience,498,10257,BCMB 498,Every Week,TBA,,TBA,"Sep 04, 2024 - Dec 04, 2024",Gradable Lab,TBA,Face-to-face,0.000,Permission of department required for registration in this course.
202409,BCMB,Undergraduate Thesis I,499A,10258,BCMB 499A,Every Week,2:00 pm - 3:20 pm,F,MacLaurin Building D207,"Sep 04, 2024 - Dec 04, 2024",Lecture,TBA,Face-to-face,1.500,Permission of department required for registration in this course.
202501,MUS,Vikes Band,289,22197,MUS 289,Every Week,8:00 pm - 10:20 pm,W,TBA,"Jan 06, 2025 - Apr 04, 2025",Lecture Topic,Scott   MacInnes (P),Face-to-face,0.750,Class meets in CARSA Performance Gym. Open to all students.
202501,COM,Business and Sustainability,362,20613,COM 362,Every Week,8:30 am - 9:50 am,MW,David Strong Building C116,"Jan 06, 2025 - Apr 04, 2025",Lecture,Jie   Zhang (P),Face-to-face,1.500,This course is restricted to students in the 3rd year core of the BCom program.
202501,COM,Business and Sustainability,362,20614,COM 362,Every Week,4:30 pm - 5:50 pm,MW,David Strong Building C122,"Jan 06, 2025 - Apr 04, 2025",Lecture,TBA,Face-to-face,1.500,This course is restricted to students in the 3rd year core of the BCom program.
202501,COM,Business and Sustainability,362,20615,COM 362,Every Week,1:30 pm - 2:50 pm,MW,David Strong Building C116,"Jan 06, 2025 - Apr 04, 2025",Lecture,Jie   Zhang (P),Face-to-face,1.500,This course is restricted to students in the 3rd year core of the BCom program.
202501,COM,Business and Sustainability,362,20616,COM 362,Every Week,11:30 am - 12:50 pm,MW,David Strong Building C122,"Jan 06, 2025 - Apr 04, 2025",Lecture,Jie   Zhang (P),Face-to-face,1.500,This course is restricted to students in the 3rd year core of the BCom program.
202409,BCMB,Undergraduate Thesis II,499B,10259,BCMB 499B,Every Week,2:00 pm - 3:20 pm,F,MacLaurin Building D207,"Sep 04, 2024 - Dec 04, 2024",Lecture,TBA,Face-to-face,1.500,Permission of department required for registration in this course.
202409,BIOL,Modern Biology,150A,10272,BIOL 150A,Every Week,9:30 am - 10:20 am,TWF,MacLaurin Building A144,"Sep 04, 2024 - Dec 04, 2024",Lecture,"Gregory C  Beaulieu (P), Geraldine Lucille  Gourlay, David   Punzalan",Face-to-face,1.500,
202409,BIOL,Modern Biology,150A,10273,BIOL 150A,Every Week,1:30 pm - 2:20 pm,TWF,Engineering Comp Science Bldg 123,"Sep 04, 2024 - Dec 04, 2024",Lecture,"Gregory C  Beaulieu (P), Geraldine Lucille  Gourlay, David   Punzalan",Face-to-face,1.500,
202409,LING,Topics in the Structure of an Indigenous Language Family,301,14045,LING 301,Every Week,TBA,,TBA,"Sep 04, 2024 - Dec 04, 2024",Lecture Topic,Ewa   Czaykowska-Higgins (P),Face-to-face,1.500,
202501,COM,Management Finance,371,20617,COM 371,Every Week,11:30 am - 12:50 pm,TR,David Strong Building C116,"Jan 06, 2025 - Apr 04, 2025",Lecture,Stuart David  Snaith (P),Face-to-face,1.500,This course is restricted to students in the 3rd year core of the BCom program.
202501,COM,Management Finance,371,20618,COM 371,Every Week,3:00 pm - 4:20 pm,TR,David Strong Building C122,"Jan 06, 2025 - Apr 04, 2025",Lecture,Stuart David  Snaith (P),Face-to-face,1.500,This course is restricted to students in the 3rd year core of the BCom program.
202501,COM,Management Finance,371,20619,COM 371,Every Week,10:00 am - 11:20 am,TR,David Strong Building C122,"Jan 06, 2025 - Apr 04, 2025",Lecture,Stuart David  Snaith (P),Face-to-face,1.500,This course is restricted to students in the 3rd year core of the BCom program.
202501,COM,Management Finance,371,20620,COM 371,Every Week,4:30 pm - 5:50 pm,TR,David Strong Building C116,"Jan 06, 2025 - Apr 04, 2025",Lecture,Stuart David  Snaith (P),Face-to-face,1.500,This course is restricted to students in the 3rd year core of the BCom program.
202501,COM,Strategic Management,400,20621,COM 400,Every Week,1:00 pm - 3:50 pm,W,David Strong Building C112,"Jan 06, 2025 - Apr 04, 2025",Lecture,Aloysius   Newenham-Kahindi (P),Face-to-face,1.500,"Restricted to students in the SMGT specialization. Must register in SMGT 415, 416, 417 in the same term as Com 400 A01."
202501,COM,Legal Issues in Management,402,20622,COM 402,Every Week,4:30 pm - 5:50 pm,TR,TBA,"Jan 06, 2025 - Apr 04, 2025",Lecture,TBA,Fully Online,1.500,
202409,LING,Syntax,311,11992,LING 311,Every Week,10:30 am - 11:20 am,TWF,David Strong Building C108,"Sep 04, 2024 - Dec 04, 2024",Lecture,Martha Jo  McGinnis (P),Face-to-face,1.500,
202501,MUS,Music Composition II,305,22198,MUS 305,Every Week,TBA,,TBA,"Jan 06, 2025 - Apr 04, 2025",Lecture Topic,Anthony   Tan (P),Face-to-face,1.500,
202501,MUS,Music Composition II,305,22199,MUS 305,Every Week,TBA,,TBA,"Jan 06, 2025 - Apr 04, 2025",Lecture Topic,Ajtony Csaba   Szakacs (P),Face-to-face,1.500,
202501,MUS,Music Composition II,305,22200,MUS 305,Every Week,TBA,,TBA,"Jan 06, 2025 - Apr 04, 2025",Lecture Topic,TBA,Face-to-face,1.500,
202501,MUS,Music Composition II,305,22201,MUS 305,Every Week,TBA,,TBA,"Jan 06, 2025 - Apr 04, 2025",Lecture Topic,TBA,Face-to-face,1.500,
202501,MUS,Music Composition II,305,23507,MUS 305,Every Week,2:30 pm - 3:20 pm,W,MacLaurin Building B120,"Jan 06, 2025 - Apr 04, 2025",Lab,TBA,Face-to-face,0.000,
202501,MUS,CHAMBER MUSIC: Strings,281,23506,MUS 281,Every Week,TBA,,TBA,"Jan 06, 2025 - Apr 04, 2025",Lecture,Joanna Elizabeth  Hood (P),Face-to-face,0.500,"Placement audition required. Non-Music students may contact the School of Music to request and audition and permission to register on a space available basis: musicadmin@uvic.ca. This is the second half of a course that runs Sep-Apr. You must be registered in the same section in First Term (Sep-Dec) before you can register in the second term section. For example, register in MUS 281 A01 in First Term and MUS 281 A01 in Second Term."
202501,MUS,CHAMBER MUSIC: Collegium,281,23762,MUS 281,Every Week,TBA,,TBA,"Jan 06, 2025 - Apr 04, 2025",Lecture,Joanna Elizabeth  Hood (P),Face-to-face,0.500,"Placement audition required. Non-Music students may contact the School of Music to request and audition and permission to register on a space available basis: musicadmin@uvic.ca. This is the second half of a course that runs Sep-Apr. You must be registered in the same section in First Term (Sep-Dec) before you can register in the second term section. For example, register in MUS 281 A01 in First Term and MUS 281 A01 in Second Term."
202501,MUS,CHAMBER MUSIC: Woodwinds,281,23763,MUS 281,Every Week,TBA,,TBA,"Jan 06, 2025 - Apr 04, 2025",Lecture,"Suzanne   Snizek (P), Wendell Arthur  Clanton",Face-to-face,0.500,"Placement audition required. Non-Music students may contact the School of Music to request and audition and permission to register on a space available basis: musicadmin@uvic.ca. This is the second half of a course that runs Sep-Apr. You must be registered in the same section in First Term (Sep-Dec) before you can register in the second term section. For example, register in MUS 281 A01 in First Term and MUS 281 A01 in Second Term."
202501,MUS,CHAMBER MUSIC: Brass,281,23764,MUS 281,Every Week,TBA,,TBA,"Jan 06, 2025 - Apr 04, 2025",Lecture,Merrie   Klazek (P),Face-to-face,0.500,"Placement audition required. Non-Music students may contact the School of Music to request and audition and permission to register on a space available basis: musicadmin@uvic.ca. This is the second half of a course that runs Sep-Apr. You must be registered in the same section in First Term (Sep-Dec) before you can register in the second term section. For example, register in MUS 281 A01 in First Term and MUS 281 A01 in Second Term."
202501,MUS,CHAMBER MUSIC: Percussion,281,23765,MUS 281,Every Week,TBA,,TBA,"Jan 06, 2025 - Apr 04, 2025",Lecture,William   Linwood (P),Face-to-face,0.500,"Placement audition required. Non-Music students may contact the School of Music to request and audition and permission to register on a space available basis: musicadmin@uvic.ca. This is the second half of a course that runs Sep-Apr. You must be registered in the same section in First Term (Sep-Dec) before you can register in the second term section. For example, register in MUS 281 A01 in First Term and MUS 281 A01 in Second Term."
202501,MUS,CHAMBER MUSIC: Keyboard,281,23766,MUS 281,Every Week,TBA,,TBA,"Jan 06, 2025 - Apr 04, 2025",Lecture,Arthur Paul  Rowe (P),Face-to-face,0.500,"Placement audition required. Non-Music students may contact the School of Music to request and audition and permission to register on a space available basis: musicadmin@uvic.ca. This is the second half of a course that runs Sep-Apr. You must be registered in the same section in First Term (Sep-Dec) before you can register in the second term section. For example, register in MUS 281 A01 in First Term and MUS 281 A01 in Second Term."
202501,MUS,CHAMBER MUSIC: Guitar,281,23767,MUS 281,Every Week,TBA,,TBA,"Jan 06, 2025 - Apr 04, 2025",Lecture,TBA,Face-to-face,0.500,"Placement audition required. Non-Music students may contact the School of Music to request and audition and permission to register on a space available basis: musicadmin@uvic.ca. This is the second half of a course that runs Sep-Apr. You must be registered in the same section in First Term (Sep-Dec) before you can register in the second term section. For example, register in MUS 281 A01 in First Term and MUS 281 A01 in Second Term."
202501,MUS,CHAMBER MUSIC: Voice,281,23768,MUS 281,Every Week,TBA,,TBA,"Jan 06, 2025 - Apr 04, 2025",Lecture,Benjamin   Butterfield (P),Face-to-face,0.500,"Placement audition required. Non-Music students may contact the School of Music to request and audition and permission to register on a space available basis: musicadmin@uvic.ca. This is the second half of a course that runs Sep-Apr. You must be registered in the same section in First Term (Sep-Dec) before you can register in the second term section. For example, register in MUS 281 A01 in First Term and MUS 281 A01 in Second Term."
202501,MUS,CHAMBER MUSIC: New Music Ensemble,281,23769,MUS 281,Every Week,TBA,,TBA,"Jan 06, 2025 - Apr 04, 2025",Lecture,Ajtony Csaba   Szakacs (P),Face-to-face,0.500,"Placement audition required. Non-Music students may contact the School of Music to request and audition and permission to register on a space available basis: musicadmin@uvic.ca. This is the second half of a course that runs Sep-Apr. You must be registered in the same section in First Term (Sep-Dec) before you can register in the second term section. For example, register in MUS 281 A01 in First Term and MUS 281 A01 in Second Term."
202501,MUS,CHAMBER MUSIC: Vocal Jazz,281,23770,MUS 281,Every Week,TBA,,TBA,"Jan 06, 2025 - Apr 04, 2025",Lecture,Wendell Arthur  Clanton (P),Face-to-face,0.500,"Placement audition required. Non-Music students may contact the School of Music to request and audition and permission to register on a space available basis: musicadmin@uvic.ca. This is the second half of a course that runs Sep-Apr. You must be registered in the same section in First Term (Sep-Dec) before you can register in the second term section. For example, register in MUS 281 A01 in First Term and MUS 281 A01 in Second Term."
202501,COM,Career Preparation Across Borders,405,23800,COM 405,Every Week,TBA,,TBA,"Jan 06, 2025 - Apr 04, 2025",Lecture,TBA,Online with some face-to-face,0.000,
202501,COM,Career Preparation Across Borders,405,23801,COM 405,,,,,,,,Online with some face-to-face,0.000,
202501,MUS,Introduction to Computer Music,307,22202,MUS 307,Every Week,2:30 pm - 4:20 pm,T,Human & Social Development B107A,"Jan 06, 2025 - Apr 04, 2025",Lecture,TBA,Face-to-face,1.500,"Restricted to BMus: Composition and MUCS students. Bachelor of Arts in Music, Minor in Music, and other students may contact the School of Music to request permission to register on a space available basis: musicadmin@uvic.ca."
202501,MUS,The Business of Music,310,22203,MUS 310,Every Week,2:30 pm - 4:20 pm,T,David Turpin Building A102,"Jan 06, 2025 - Apr 04, 2025",Lecture,Scott   MacInnes (P),Face-to-face,1.500,
202409,BIOL,Principles of Ecology,215,10317,BIOL 215,Every Week,8:30 am - 9:50 am,MR,David Turpin Building A120,"Sep 04, 2024 - Dec 04, 2024",Lecture,Thomas E  Reimchen (P),Face-to-face,1.500,
202409,BIOL,Principles of Ecology,215,10318,BIOL 215,Every Week,2:30 pm - 5:20 pm,M,Cunningham Building 245,"Sep 04, 2024 - Dec 04, 2024",Lab,Connor Jacab  Nelson (P),Face-to-face,0.000,
202409,BIOL,Principles of Ecology,215,10319,BIOL 215,Every Week,8:30 am - 11:20 am,T,Cunningham Building 245,"Sep 04, 2024 - Dec 04, 2024",Lab,Connor Jacab  Nelson (P),Face-to-face,0.000,
202409,BIOL,Principles of Ecology,215,10320,BIOL 215,Every Week,11:30 am - 2:20 pm,T,Cunningham Building 245,"Sep 04, 2024 - Dec 04, 2024",Lab,Connor Jacab  Nelson (P),Face-to-face,0.000,
202409,BIOL,Principles of Ecology,215,10321,BIOL 215,Every Week,2:30 pm - 5:20 pm,T,Cunningham Building 245,"Sep 04, 2024 - Dec 04, 2024",Lab,Connor Jacab  Nelson (P),Face-to-face,0.000,
202409,BIOL,Principles of Ecology,215,10322,BIOL 215,Every Week,8:30 am - 11:20 am,W,Cunningham Building 245,"Sep 04, 2024 - Dec 04, 2024",Lab,Connor Jacab  Nelson (P),Face-to-face,0.000,
202409,BIOL,Principles of Ecology,215,10323,BIOL 215,Every Week,11:30 am - 2:20 pm,W,Cunningham Building 245,"Sep 04, 2024 - Dec 04, 2024",Lab,Connor Jacab  Nelson (P),Face-to-face,0.000,
202409,BIOL,Principles of Ecology,215,10324,BIOL 215,Every Week,2:30 pm - 5:20 pm,W,Cunningham Building 245,"Sep 04, 2024 - Dec 04, 2024",Lab,Connor Jacab  Nelson (P),Face-to-face,0.000,
202409,BIOL,Principles of Ecology,215,10325,BIOL 215,Every Week,11:30 am - 2:20 pm,R,Cunningham Building 245,"Sep 04, 2024 - Dec 04, 2024",Lab,Connor Jacab  Nelson (P),Face-to-face,0.000,
202409,BIOL,Principles of Ecology,215,10326,BIOL 215,Every Week,2:30 pm - 5:20 pm,R,Cunningham Building 245,"Sep 04, 2024 - Dec 04, 2024",Lab,Connor Jacab  Nelson (P),Face-to-face,0.000,
202409,BIOL,Principles of Ecology,215,10327,BIOL 215,Every Week,2:30 pm - 5:20 pm,R,Cunningham Building 228,"Sep 04, 2024 - Dec 04, 2024",Lab,Connor Jacab  Nelson (P),Face-to-face,0.000,
202409,BIOL,Principles of Ecology,215,10329,BIOL 215,Every Week,11:30 am - 2:20 pm,R,Cunningham Building 228,"Sep 04, 2024 - Dec 04, 2024",Lab,Connor Jacab  Nelson (P),Face-to-face,0.000,
